Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,7.896666,7.896666,7.67,7.75,5.318548,63252.0
2002-07-02,7.786666,7.96,7.626666,7.863333,5.396326,394968.0
2002-07-03,7.693333,7.75,7.583333,7.613333,5.224757,118860.0
2002-07-04,7.61,7.7,7.093333,7.393333,5.073781,152052.0
2002-07-05,7.25,7.75,7.25,7.596666,5.21332,572748.0
2002-07-08,7.583333,8.23,7.5,7.913333,5.430637,483564.0
2002-07-09,7.916666,8.376666,7.916666,8.286666,5.686843,639048.0
2002-07-10,8.25,8.576666,8.096666,8.293333,5.691418,792204.0
2002-07-11,8.543333,8.543333,8.08,8.143333,5.588477,469488.0
2002-07-12,8.476666,8.826666,8.096666,8.696666,5.968211,2768196.0
2002-07-15,9.0,9.0,7.626666,8.313333,5.705142,178728.0
2002-07-16,8.393333,8.66,8.083333,8.466666,5.810369,355512.0
2002-07-17,8.336666,8.75,8.166666,8.236666,5.65253,163356.0
2002-07-18,8.25,8.376666,8.23,8.31,5.702854,137208.0
2002-07-19,8.253333,8.32,8.083333,8.133333,5.581614,46284.0
2002-07-22,8.25,9.166666,7.92,8.546666,5.865271,1759644.0
2002-07-23,8.7,9.626666,8.666666,9.083333,6.233568,2584236.0
2002-07-24,9.0,9.416666,8.833333,8.913333,6.116901,1406976.0
2002-07-25,9.333333,9.416666,8.833333,8.886666,6.098602,435348.0
2002-07-26,8.916666,8.983333,8.046666,8.27,5.675408,865536.0
2002-07-29,8.333333,8.333333,7.43,7.793333,5.348285,434436.0
2002-07-30,8.05,8.05,7.51,7.65,5.249921,202536.0
2002-07-31,7.25,8.043333,7.083333,7.903333,5.423775,608328.0
2002-08-01,7.866666,8.17,7.583333,7.683333,5.272795,1203144.0
2002-08-02,7.58,7.81,7.466666,7.593333,5.211032,242556.0
2002-08-05,7.91,8.21,7.55,7.7,5.284235,306600.0
2002-08-06,7.746666,7.793333,7.583333,7.65,5.249921,202560.0
2002-08-07,7.876666,7.92,7.793333,7.816666,5.3643,164844.0
2002-08-08,7.793333,7.97,7.676666,7.913333,5.430637,1045152.0
2002-08-09,7.763333,8.153333,7.763333,8.07,5.538151,136212.0
2002-08-12,8.376666,8.583333,8.22,8.346666,5.728018,490296.0
2002-08-13,8.56,8.56,8.386666,8.496666,5.830961,138828.0
2002-08-14,8.583333,8.583333,8.353333,8.46,5.805798,331032.0
2002-08-15,8.46,8.46,8.46,8.46,5.805798,0.0
2002-08-16,8.5,8.5,8.35,8.386666,5.755468,64308.0
2002-08-19,8.403333,8.433333,8.21,8.246666,5.659393,101016.0
2002-08-20,8.163333,8.52,8.02,8.466666,5.810369,271992.0
2002-08-21,8.46,8.66,8.43,8.533333,5.856122,161916.0
2002-08-22,8.5,8.75,8.36,8.453333,5.801219,181440.0
2002-08-23,8.62,8.62,8.42,8.51,5.840108,106680.0
2002-08-26,8.75,8.863333,8.416666,8.783333,6.027688,460728.0
2002-08-27,9.166666,9.166666,8.666666,8.8,6.039124,206232.0
2002-08-28,8.786666,9.0,8.786666,8.963333,6.151215,283368.0
2002-08-29,8.91,9.166666,8.876666,9.093333,6.240429,224040.0
2002-08-30,9.25,10.366666,9.126666,10.016666,6.874082,1030920.0
2002-09-02,10.0,10.0,9.5,9.63,6.608726,453576.0
2002-09-03,9.586666,9.71,9.503333,9.603333,6.590425,626484.0
2002-09-04,9.166666,9.91,9.166666,9.843333,6.755127,216216.0
2002-09-05,9.986666,10.0,9.416666,9.476666,6.5035,273816.0
2002-09-06,9.243333,9.633333,8.516666,9.226666,6.33193,208800.0
2002-09-09,9.083333,9.25,9.083333,9.17,6.293045,108672.0
2002-09-10,9.17,9.17,9.17,9.17,6.293045,0.0
2002-09-11,9.666666,9.666666,9.186666,9.48,6.505785,91188.0
2002-09-12,9.493333,9.583333,9.346666,9.466666,6.496635,154992.0
2002-09-13,9.343333,9.66,8.75,9.536666,6.544673,220464.0
2002-09-16,9.56,9.653333,9.26,9.37,6.430295,124020.0
2002-09-17,9.393333,9.436666,9.166666,9.266666,6.359381,233868.0
2002-09-18,9.176666,9.333333,9.166666,9.166666,6.290753,147900.0
2002-09-19,9.13,9.166666,9.083333,9.133333,6.267878,85644.0
2002-09-20,9.083333,9.146666,8.75,9.076666,6.228993,89376.0
2002-09-23,8.996666,9.25,8.85,9.15,6.279318,112464.0
2002-09-24,9.0,9.326666,8.93,9.25,6.347943,154800.0
2002-09-25,9.166666,9.666666,9.096666,9.513333,6.528663,198624.0
2002-09-26,9.41,9.583333,9.333333,9.57,6.567549,139644.0
2002-09-27,9.66,9.666666,9.463333,9.51,6.526374,219588.0
2002-09-30,9.376666,10.0,8.916666,9.283333,6.370817,622188.0
2002-10-01,9.166666,9.416666,9.0,9.363333,6.42572,273420.0
2002-10-02,9.363333,9.363333,9.363333,9.363333,6.42572,0.0
2002-10-03,9.333333,9.333333,8.92,8.98,6.162652,89952.0
2002-10-04,9.0,9.0,8.726666,8.783333,6.027688,198012.0
2002-10-07,8.843333,8.843333,8.616666,8.636666,5.927034,104004.0
2002-10-08,8.666666,8.793333,8.583333,8.75,6.004812,93228.0
2002-10-09,8.793333,8.793333,8.626666,8.713333,5.979647,169992.0
2002-10-10,8.67,8.966666,8.666666,8.836666,6.064289,42144.0
2002-10-11,8.796666,8.903333,8.633333,8.693333,5.965923,72960.0
2002-10-14,8.96,8.993333,8.62,8.733333,5.993373,103416.0
2002-10-15,8.733333,8.733333,8.733333,8.733333,5.993373,0.0
2002-10-16,9.08,9.166666,8.793333,9.013333,6.18553,189504.0
2002-10-17,9.16,9.16,8.916666,9.076666,6.228993,50244.0
2002-10-18,9.08,9.083333,9.01,9.06,6.217555,69132.0
2002-10-21,9.01,9.093333,8.876666,8.96,6.148928,78900.0
2002-10-22,8.88,9.033333,8.88,8.926666,6.126051,50184.0
2002-10-23,9.16,9.566666,9.0,9.27,6.36167,441996.0
2002-10-24,9.376666,9.376666,9.093333,9.12,6.25873,174300.0
2002-10-25,9.243333,9.243333,9.016666,9.07,6.224415,87372.0
2002-10-28,9.083333,9.163333,9.043333,9.07,6.224415,64920.0
2002-10-29,9.046666,9.083333,8.98,9.0,6.176377,49728.0
2002-10-30,8.993333,9.063333,8.753333,8.766666,6.129764,40596.0
2002-10-31,8.833333,9.0,8.75,8.866666,6.199684,59388.0
2002-11-01,8.916666,9.06,8.916666,8.916666,6.234646,520740.0
2002-11-04,8.983333,9.0,8.876666,8.95,6.257952,19512.0
2002-11-05,8.9,9.126666,8.88,9.086666,6.353512,38244.0
2002-11-06,9.086666,9.086666,9.086666,9.086666,6.353512,0.0
2002-11-07,9.0,9.076666,8.886666,8.933333,6.2463,37956.0
2002-11-08,9.0,9.043333,8.943333,9.013333,6.302234,37260.0
2002-11-11,8.916666,9.036666,8.886666,9.003333,6.295245,67224.0
2002-11-12,8.93,9.036666,8.93,9.01,6.299904,36240.0
2002-11-13,9.0,9.026666,8.916666,8.933333,6.2463,103692.0
2002-11-14,8.893333,8.916666,8.833333,8.846666,6.185698,32712.0
2002-11-15,8.88,8.893333,8.793333,8.836666,6.178709,124380.0
2002-11-18,8.77,8.833333,8.71,8.813333,6.162393,79716.0
2002-11-19,8.813333,8.813333,8.813333,8.813333,6.162393,0.0
2002-11-20,8.793333,9.333333,8.75,9.163333,6.407118,331032.0
2002-11-21,9.333333,9.416666,8.926666,9.043333,6.323213,400596.0
2002-11-22,9.146666,9.146666,8.853333,8.91,6.229984,234396.0
2002-11-25,9.0,9.0,8.796666,8.813333,6.162393,62556.0
2002-11-26,8.893333,8.913333,8.77,8.81,6.160064,284580.0
2002-11-27,9.126666,9.21,8.77,8.786666,6.143749,62316.0
2002-11-28,8.796666,8.913333,8.793333,8.8,6.153074,26064.0
2002-11-29,8.916666,8.916666,8.77,8.81,6.160064,28632.0
2002-12-02,8.833333,8.953333,8.796666,8.846666,6.185698,60096.0
2002-12-03,9.063333,9.063333,8.793333,8.793333,6.148409,54408.0
2002-12-04,8.833333,8.836666,8.75,8.793333,6.148409,35688.0
2002-12-05,8.93,8.93,8.75,8.766666,6.129764,51264.0
2002-12-06,8.676666,8.833333,8.626666,8.666666,6.059844,130536.0
2002-12-09,8.583333,8.75,8.436666,8.51,5.950298,281688.0
2002-12-10,8.583333,8.583333,8.25,8.31,5.810454,110124.0
2002-12-11,8.253333,8.333333,8.18,8.246666,5.766172,59640.0
2002-12-12,8.26,8.333333,8.166666,8.27,5.78249,110448.0
2002-12-13,8.396666,8.483333,8.25,8.38,5.859402,81828.0
2002-12-16,9.0,9.076666,8.416666,8.443333,5.903683,43356.0
2002-12-17,8.46,8.576666,8.333333,8.376666,5.857072,33600.0
2002-12-18,8.333333,8.403333,8.02,8.33,5.824439,11904.0
2002-12-19,8.25,8.333333,8.22,8.27,5.78249,23808.0
2002-12-20,8.333333,8.46,8.263333,8.363333,5.847748,60372.0
2002-12-23,8.416666,8.453333,8.296666,8.33,5.824439,151920.0
2002-12-24,8.336666,8.4,8.333333,8.343333,5.833764,35160.0
2002-12-25,8.343333,8.343333,8.343333,8.343333,5.833764,0.0
2002-12-26,8.333333,8.333333,8.226666,8.25,5.768505,89232.0
2002-12-27,8.333333,8.333333,8.116666,8.13,5.684598,139452.0
2002-12-30,8.153333,8.246666,7.676666,7.88,5.509796,392376.0
2002-12-31,7.926666,8.05,7.813333,7.85,5.488819,118020.0
2003-01-01,8.0,8.0,7.866666,7.886666,5.514456,144408.0
2003-01-02,8.076666,8.083333,7.876666,7.903333,5.526109,124872.0
2003-01-03,8.076666,8.083333,7.916666,7.943333,5.55408,98352.0
2003-01-06,8.083333,8.083333,7.75,7.9,5.523778,50388.0
2003-01-07,7.916666,8.333333,7.916666,8.3,5.803466,241908.0
2003-01-08,8.31,9.166666,8.096666,8.86,6.195024,360696.0
2003-01-09,8.993333,9.063333,8.343333,8.383333,5.861732,317220.0
2003-01-10,8.336666,8.58,8.333333,8.363333,5.847748,90012.0
2003-01-13,8.27,8.583333,8.27,8.413333,5.882709,48852.0
2003-01-14,8.416666,8.416666,8.25,8.333333,5.826772,39048.0
2003-01-15,8.336666,8.453333,8.25,8.336666,5.829102,96804.0
2003-01-16,8.503333,8.916666,8.416666,8.526666,5.961953,98100.0
2003-01-17,8.55,8.583333,8.25,8.336666,5.829102,219732.0
2003-01-20,8.353333,8.543333,8.353333,8.496666,5.940978,97068.0
2003-01-21,8.583333,8.65,8.416666,8.43,5.894362,162324.0
2003-01-22,8.576666,8.576666,8.336666,8.443333,5.903683,170364.0
2003-01-23,8.42,8.443333,8.336666,8.42,5.887372,108996.0
2003-01-24,8.35,8.5,8.35,8.483333,5.931654,107292.0
2003-01-27,8.416666,8.493333,8.296666,8.383333,5.861732,146064.0
2003-01-28,8.296666,8.433333,8.293333,8.346666,5.836096,84684.0
2003-01-29,8.33,8.36,8.25,8.25,5.886038,93072.0
2003-01-30,8.25,8.376666,8.25,8.336666,5.947869,92868.0
2003-01-31,8.25,8.37,8.25,8.333333,5.945492,95640.0
2003-02-03,8.253333,8.496666,8.253333,8.396666,5.990677,146712.0
2003-02-04,8.333333,8.46,8.313333,8.443333,6.023971,122292.0
2003-02-05,8.333333,8.58,8.333333,8.546666,6.097696,145104.0
2003-02-06,8.393333,8.746666,8.393333,8.65,6.17142,167868.0
2003-02-07,8.553333,8.743333,8.553333,8.71,6.214228,221544.0
2003-02-10,8.666666,8.666666,8.266666,8.333333,5.945492,151332.0
2003-02-11,8.333333,8.43,8.0,8.353333,5.959763,193536.0
2003-02-12,8.336666,8.416666,8.25,8.333333,5.945492,135132.0
2003-02-13,8.333333,8.333333,8.333333,8.333333,5.945492,0.0
2003-02-14,8.383333,8.383333,8.12,8.243333,5.881281,206664.0
2003-02-17,8.56,8.56,8.25,8.27,5.900308,463764.0
2003-02-18,8.17,8.5,8.17,8.466666,6.04062,77328.0
2003-02-19,8.486666,8.726666,8.416666,8.7,6.207092,182460.0
2003-02-20,8.546666,8.783333,8.546666,8.75,6.242767,153876.0
2003-02-21,8.6,8.833333,8.6,8.8,6.278442,157104.0
2003-02-24,8.833333,8.913333,8.75,8.91,6.35692,179208.0
2003-02-25,8.75,8.986666,8.75,8.933333,6.373568,154680.0
2003-02-26,8.943333,9.016666,8.863333,8.993333,6.416375,157452.0
2003-02-27,8.95,9.083333,8.926666,9.053333,6.459184,157536.0
2003-02-28,9.05,9.203333,9.003333,9.116666,6.504365,185952.0
2003-03-03,9.126666,9.166666,9.0,9.116666,6.504365,121524.0
2003-03-04,9.046666,9.083333,8.863333,8.93,6.371187,69468.0
2003-03-05,9.0,9.0,8.603333,8.926666,6.368812,116520.0
2003-03-06,8.813333,8.936666,8.813333,8.916666,6.361676,51372.0
2003-03-07,8.52,8.913333,8.52,8.82,6.292708,114024.0
2003-03-10,8.636666,8.8,8.636666,8.75,6.242767,93756.0
2003-03-11,8.55,8.746666,8.443333,8.683333,6.195204,84312.0
2003-03-12,8.75,8.766666,8.696666,8.746666,6.240388,51048.0
2003-03-13,8.743333,8.793333,8.603333,8.753333,6.245145,87168.0
2003-03-14,8.753333,8.753333,8.753333,8.753333,6.245145,0.0
2003-03-17,8.666666,8.666666,8.343333,8.526666,6.083428,67944.0
2003-03-18,8.526666,8.526666,8.526666,8.526666,6.083428,0.0
2003-03-19,8.583333,8.666666,8.513333,8.6,6.135748,121692.0
2003-03-20,8.333333,8.793333,8.333333,8.76,6.249901,125328.0
2003-03-21,8.75,8.793333,8.603333,8.783333,6.266551,160392.0
2003-03-24,8.666666,8.77,8.626666,8.743333,6.238009,75516.0
2003-03-25,8.516666,8.76,8.516666,8.73,6.228496,52380.0
2003-03-26,8.75,8.833333,8.666666,8.716666,6.218984,49128.0
2003-03-27,8.743333,8.75,8.55,8.643333,6.166664,119076.0
2003-03-28,8.646666,8.746666,8.633333,8.696666,6.204713,107388.0
2003-03-31,8.603333,8.77,8.603333,8.726666,6.22612,187920.0
2003-04-01,8.67,8.786666,8.67,8.78,6.264169,150888.0
2003-04-02,8.763333,8.96,8.763333,8.913333,6.359298,115188.0
2003-04-03,8.96,9.16,8.96,9.126666,6.511501,107460.0
2003-04-04,9.166666,9.293333,9.046666,9.076666,6.475831,126336.0
2003-04-07,8.916666,9.21,8.916666,9.176666,6.547175,133608.0
2003-04-08,9.216666,9.216666,9.05,9.12,6.506745,122460.0
2003-04-09,9.053333,9.186666,9.053333,9.166666,6.540042,66456.0
2003-04-10,9.043333,9.21,9.043333,9.146666,6.525772,174696.0
2003-04-11,8.583333,9.203333,8.583333,9.166666,6.540042,49056.0
2003-04-14,9.166666,9.166666,9.166666,9.166666,6.540042,0.0
2003-04-15,8.593333,9.166666,8.593333,9.1,6.492477,27780.0
2003-04-16,9.283333,9.283333,9.083333,9.093333,6.487719,25416.0
2003-04-17,9.166666,9.166666,9.043333,9.086666,6.482965,60192.0
2003-04-18,9.086666,9.086666,9.086666,9.086666,6.482965,0.0
2003-04-21,9.0,9.12,8.843333,8.903333,6.352163,41856.0
2003-04-22,9.0,9.083333,8.996666,9.043333,6.452048,104160.0
2003-04-23,9.043333,9.116666,9.043333,9.08,6.478209,34284.0
2003-04-24,9.043333,9.136666,9.043333,9.043333,6.452048,60720.0
2003-04-25,9.046666,9.063333,9.043333,9.043333,6.452048,158004.0
2003-04-28,8.67,9.053333,8.646666,8.996666,6.418752,343848.0
2003-04-29,8.916666,8.916666,8.333333,8.466666,6.04062,87972.0
2003-04-30,8.48,8.786666,8.17,8.393333,5.988299,75372.0
2003-05-01,8.393333,8.393333,8.393333,8.393333,5.988299,0.0
2003-05-02,8.166666,9.083333,8.166666,9.03,6.442536,168576.0
2003-05-05,9.076666,9.126666,8.85,9.096666,6.490098,160704.0
2003-05-06,9.166666,9.166666,9.0,9.12,6.506745,117132.0
2003-05-07,9.163333,9.166666,9.063333,9.12,6.506745,123216.0
2003-05-08,9.026666,9.163333,9.026666,9.103333,6.494856,72012.0
2003-05-09,9.12,9.146666,8.75,8.953333,6.387836,239892.0
2003-05-12,8.903333,9.083333,8.903333,9.046666,6.454425,78492.0
2003-05-13,9.02,9.113333,9.0,9.083333,6.480586,123420.0
2003-05-14,9.083333,9.116666,8.876666,9.0,6.421132,92724.0
2003-05-15,9.166666,9.166666,8.926666,9.05,6.456802,98664.0
2003-05-16,8.333333,9.166666,8.333333,9.11,6.499612,378000.0
2003-05-19,9.02,9.153333,9.02,9.103333,6.494856,415020.0
2003-05-20,9.153333,9.153333,8.896666,9.076666,6.475831,68700.0
2003-05-21,9.083333,9.083333,8.95,9.0,6.421132,43548.0
2003-05-22,9.076666,9.21,9.003333,9.17,6.542422,117648.0
2003-05-23,9.163333,9.243333,9.033333,9.12,6.506745,73464.0
2003-05-26,9.163333,9.166666,8.96,9.136666,6.518639,165408.0
2003-05-27,9.063333,9.153333,9.033333,9.083333,6.480586,285396.0
2003-05-28,8.963333,9.23,8.963333,9.136666,6.518639,133008.0
2003-05-29,8.436666,9.17,8.436666,9.12,6.506745,206976.0
2003-05-30,9.103333,9.243333,9.0,9.196666,6.561442,91596.0
2003-06-02,9.166666,9.33,9.086666,9.166666,6.540042,162996.0
2003-06-03,9.0,9.233333,9.0,9.166666,6.540042,157596.0
2003-06-04,9.116666,9.2,9.103333,9.166666,6.540042,65448.0
2003-06-05,9.11,9.583333,9.11,9.516666,6.78975,387144.0
2003-06-06,9.18,10.043333,9.18,10.003333,7.136967,1986732.0
2003-06-09,10.396666,10.396666,9.586666,9.95,7.098917,123120.0
2003-06-10,9.833333,10.033333,9.586666,9.666666,6.896771,98676.0
2003-06-11,9.666666,9.75,9.25,9.736666,6.946711,191256.0
